signal_message_id,symbol,pair,update_id,reply_to_message_id,categories,severity,likely_real_outcome,likely_false_positive,target_hits_found,profit_percent_values,update_text,signal_text
6848,OP,USDT,6906,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #1000LUNCUSDT

Direction: Short

Leverage: 5-10x

#1000LUNC has already broken down the symmetrical triangle and is looking bearish.

Entry: 0.03310 - 0.03360 (Enter partially)

Targets: 0.03240 - 0.03180 - 0.03120 - 0.03040 - 0.02920 - 0.02800 (Short term)

Stop-loss: 0.03420","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6908,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #SAFEUSDT

Direction: Short

Leverage: 5-10x

#SAFE has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.0947 - $0.0960 (Enter partially)

Targets: $0.0925 - $0.0905 - $0.0885 - $0.0865 - $0.0840 (Short term)

Stop-loss: $0.0980","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6910,6906.0,unclassified_related,low,False,False,[],[],"#1000LUNC/USDT Stop Target Hit ⛔
Loss: 19.1154% 📉","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6911,6908.0,unclassified_related,low,False,False,[],[],"#SAFE/USDT Stop Target Hit ⛔
Loss: 20.8443% 📉","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6913,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ARKUSDT

Direction: Long

Leverage: 5-10x

#ARK already broke out of the Symmetrical triangle and is looking Bullish.

Entry: 0.1925 - 0.1880$ (Buy partially)

Targets: 0.1980 - 0.2020 - 0.2060 - 0.2120 - 0.2200$ (Short term)

Stop-loss: 0.1840$","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6915,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #EPICUSDT

Direction: Long

Leverage: 5-10x

#EPIC already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 0.3065 - 0.3000$ (Buy partially)

Targets: 0.3140 - 0.3200 - 0.3260 - 0.3340 - 0.3400$ (Short term)

Stop-loss: 0.2950$","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6918,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #KNCUSDT

Direction: Long

Leverage: 5-10x

#KNC has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.1515 - $0.1490 (Buy partially)

Targets: $0.1540 - $0.1570 - $0.1610 - $0.1650 - $0.1700 - $0.1750 (Short term)

Stop-loss: $0.1470","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6920,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 619.5 - 616$ (Buy partially)

Targets: 630 - 642.5 - 655.3 - 668$ (Short term)

Stop-loss: 612$","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6924,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #IOTAUSDT

Direction: Long

Leverage: 5-10x

#IOTA already broke out of the Falling Wedge pattern and is looking bullish.

Entry: $0.0688 - $0.0670 (Buy partially)

Targets: $0.0700 - $0.0715 - $0.0730 - $0.0745 - $0.0780 - $0.0820 (Short term)

Stop-loss: $0.0660","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6927,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #GRTUSDT

Direction: Long

Leverage: 5-10x

#GRT has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.02805 - $0.02750 (Buy partially)

Targets: $0.02860 - $0.02920 - $0.02980 - $0.03040 - $0.03100 (Short term)

Stop-loss: $0.02700","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6935,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BEAMXUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the cup and handle pattern and is looking bullish.

Entry: $0.002500 - $0.002460 (Buy partially)

Targets: $0.002550 - $0.002600 - $0.002660 - $0.002750 (Short term)

Stop loss: $0.0024000","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6940,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #MORPHOUSDT

Direction: Long

Leverage: 5-10x

#MORPHO already breaked out the Falling wedge pattern and looking Bullish.

Entry: 1.3450 - 1.2800$(Buy partially)

Targets: 1.40 - 1.45 - 1.50 - 1.55 - 1.65 - 1.78 - 1.90$(Short term)

Stop-loss: 1.20$","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6943,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #FLOWUSDT

Direction: Short

Leverage: 5-10x

#FLOW has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.03940 - $0.04050 (Enter partially)

Targets: $0.03800 - $0.03660 - $0.03530 - $0.03400 - $0.03200 - $0.03000 (Short term)

Stop-loss: $0.04150","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6947,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ENJUSDT

Direction: Short

Leverage: 5-10x

It has already broken down a symmetrical triangle and is looking bearish.

Entry: $0.02030 - $0.02100 (Enter partially)

Targets: $0.02000 - $0.01960 - $0.01920 - $0.01880 - $0.01780 - $0.01650 (Short term)

Stop-loss: $0.02150","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6949,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #LPTUSDT

Direction: Short

Leverage: 5-10x

It has already broken down a symmetrical triangle and is looking bearish.

Entry: $2.350 - $2.400 (Enter partially)

Targets: $2.300 - $2.240 - $2.180 - $2.120 - $2.020 - $1.900 (Short term)

Stop-loss: $2.450","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6957,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #QNTUSDT

Direction: Short

Leverage: 5-10x

#QNT has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $64.10 - $65(Enter partially)

Targets: $62.5 - $61 - $59.5 - $58 - $55 (Short term)

Stop-loss: $66","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6965,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #AXSUSDT

Direction: Long

Leverage: 5-10x

#AXS already breaked out the Falling wedge pattern and looking Bullish.

Entry: 1.375 - 1.340$(Buy partially)

Targets: 1.410 - 1.440 - 1.470 - 1.510 - 1.600 - 1.680 - 1.750$(Short term)

Stop-loss: 1.300$","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6968,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #SNXUSDT

Direction: Short

Leverage: 5-10x

#SNX has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.335 - $0.342(Enter partially)

Targets: $0.328 - $0.320 - $0.312 - $0.306 - $0.290 - $0.270 (Short term)

Stop-loss: $0.350","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6860,AEVO,USDT,6861,6860.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #AEVOUSDT

Direction: Long

Leverage: 5-10x

#AEVO has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.03790 - $0.03760 (Buy partially)

Targets: $0.03870 - $0.03950 - $0.04030 - $0.04200 (Short term)

Stop-loss: $0.03720"
6860,AEVO,USDT,6863,6860.0,unclassified_related,low,False,False,[],[],Close this at breakeven,"Coin: #AEVOUSDT

Direction: Long

Leverage: 5-10x

#AEVO has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.03790 - $0.03760 (Buy partially)

Targets: $0.03870 - $0.03950 - $0.04030 - $0.04200 (Short term)

Stop-loss: $0.03720"
6903,DASH,USDT,6904,6903.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #DASHUSDT

Direction: Short

Leverage: 5-10x

#DASH has already broken down the Descending Triangle and is looking bearish.

Entry: 34.40 - 35$ (Buy partially)

Targets: 33.60 - 32.80 - 32 - 31.40 - 30$ (Short term)

Stop loss: 35.50$"
6906,1000LUNC,USDT,6907,6906.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #1000LUNCUSDT

Direction: Short

Leverage: 5-10x

#1000LUNC has already broken down the symmetrical triangle and is looking bearish.

Entry: 0.03310 - 0.03360 (Enter partially)

Targets: 0.03240 - 0.03180 - 0.03120 - 0.03040 - 0.02920 - 0.02800 (Short term)

Stop-loss: 0.03420"
6906,1000LUNC,USDT,6910,6906.0,unclassified_related,low,False,False,[],[],"#1000LUNC/USDT Stop Target Hit ⛔
Loss: 19.1154% 📉","Coin: #1000LUNCUSDT

Direction: Short

Leverage: 5-10x

#1000LUNC has already broken down the symmetrical triangle and is looking bearish.

Entry: 0.03310 - 0.03360 (Enter partially)

Targets: 0.03240 - 0.03180 - 0.03120 - 0.03040 - 0.02920 - 0.02800 (Short term)

Stop-loss: 0.03420"
6908,SAFE,USDT,6909,6908.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #SAFEUSDT

Direction: Short

Leverage: 5-10x

#SAFE has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.0947 - $0.0960 (Enter partially)

Targets: $0.0925 - $0.0905 - $0.0885 - $0.0865 - $0.0840 (Short term)

Stop-loss: $0.0980"
6908,SAFE,USDT,6911,6908.0,unclassified_related,low,False,False,[],[],"#SAFE/USDT Stop Target Hit ⛔
Loss: 20.8443% 📉","Coin: #SAFEUSDT

Direction: Short

Leverage: 5-10x

#SAFE has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.0947 - $0.0960 (Enter partially)

Targets: $0.0925 - $0.0905 - $0.0885 - $0.0865 - $0.0840 (Short term)

Stop-loss: $0.0980"
6918,KNC,USDT,6919,6918.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #KNCUSDT

Direction: Long

Leverage: 5-10x

#KNC has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.1515 - $0.1490 (Buy partially)

Targets: $0.1540 - $0.1570 - $0.1610 - $0.1650 - $0.1700 - $0.1750 (Short term)

Stop-loss: $0.1470"
6920,BNB,USDT,6921,6920.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 619.5 - 616$ (Buy partially)

Targets: 630 - 642.5 - 655.3 - 668$ (Short term)

Stop-loss: 612$"
6920,BNB,USDT,6922,6920.0,unclassified_related,low,False,False,[],[],Close the position,"Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 619.5 - 616$ (Buy partially)

Targets: 630 - 642.5 - 655.3 - 668$ (Short term)

Stop-loss: 612$"
6980,ZEC,USDT,6981,6980.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #ZECUSDT

Direction: Short

Leverage: 5-10x

#ZEC already broke down the Inverse cup and handle pattern and is looking bearish.

Entry: 196.60 - 202.50$ (Enter partially)

Targets: 190 - 184 - 178 - 172 - 162 - 150$ (Short term)

Stop-loss: 210$"
6986,AXL,USDT,6987,6986.0,unclassified_related,low,False,False,[],[],"Risky trade, only for risk-takers.","Coin: #AXLUSDT

Direction: Short

Leverage: 5-10x

#AXL has already broken down the bear flag and is looking bearish.

Entry: $0.05250 - $0.05300 (Enter partially)

Targets: $0.05050 - $0.04920 - $0.04800 - $0.04700 - $0.04500 - $0.04200 (Short term)

Stop-loss: $0.05400"
6994,NEO,USDT,6995,6994.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #NEOUSDT

Direction: Long

Leverage: 5-10x

#NEO has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: 2.583 - 2.550$ (Buy partially)

Targets: 2.630 - 2.690 - 2.750 - 2.800$ (Short term)

Stop-loss: 2.520$"
6998,CFX,USDT,6999,6998.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #CFXUSDT

Direction: Long

Leverage: 5-10x

#CFX has already broken out of the symmetrical triangle and is looking bullish.

Entry: 0.05155 - 0.05000$ (Buy partially)

Targets: 0.05300 - 0.05450 - 0.05600 - 0.05750 - 0.06100 - 0.06350 - 0.06600$ (Short term)

Stop-loss: 0.04900$"
